ward_code,ward_name,Borough,Zone,mode_share,PTAL_bus2015,PTAL_LUL2015,PTAL_rail2015,PTAL_tram2015,PTAL_AI2015,speed_weekday_allday,speed_weekday_AM,speed_weekday_IN,change_weekday_allday,change_weekday_AM,change_weekday_IN,weekday_boardings_allday,weekend_boardings_ratio,alightings_boardings_ratio,2013_population,pop_0to15_perc,pop_16to64_perc,pop_65plus_perc,area_km,2013_pop_density,2014_med_house_price,2014_mean_income,2011_cars_own_density,2011_cars_per_household,2011_ethnic_white,2011_ethnic_mixed,2011_ethnic_asian,2011_ethnic_black
E05000341,Uxbridge South,Hillingdon,Outer,0.093817107,4.25670813,0.840193064,0,0,5.096901194,21.80539916,20.96449345,21.38279102,-0.263519603,-0.512830945,-0.201626274,30420.10132,75.9505972,68.71432516,14842,13.22033898,77.28813559,9.491525424,3.11447,4765.497821,259000,34655.49201,1526.102354,0.968418908,58.44225846,4.022368953,21.31788169,6.912814985
E05000340,Uxbridge North,Hillingdon,Outer,0.069052773,4.106072882,1.248205379,0,0,5.354278261,22.20799036,21.26456731,22.19304536,-1.171853414,-1.072317745,-1.200208746,45657.93297,59.74132087,463.9093158,12709,18.03921569,65.88235294,16.07843137,4.64118,2738.31224,349950,50704.4739,1373.142175,1.339709901,66.18144622,3.454245023,18.47509639,3.847667008
E05000166,Upper Norwood,Croydon,Outer,0.149697574,6.723985102,0,0.534669551,0,7.258654653,18.96792491,17.66347775,18.66934001,-1.158370125,-0.961379529,-1.132005133,38364.61233,65.96171426,68.53401084,16394,21.03658537,67.68292683,11.58536585,2.62328,6249.428197,289750,37269.07948,2252.142356,0.909342774,47.81017445,7.356349884,15.9265585,24.82005612
E05000212,Upper Edmonton,Enfield,Outer,0.265476712,6.332632391,0,1.595819984,0,7.928452375,18.60331069,17.3808015,18.37996384,0.500303845,-0.311209711,0.413259482,80062.87544,82.98876594,75.7004626,18038,25.40983607,65.30054645,9.016393443,2.6424,6826.369967,250000,26900.63797,1793.445353,0.761652202,40.4978379,6.109324759,13.29970063,28.89455594
E05000323,Upminster,Havering,Outer,0.024209468,0.699646269,0.172155246,0.273284539,0,1.145086054,28.53959763,26.73882693,29.1370531,-0.207458513,0.118985046,-0.175120983,31332.41736,56.51693337,248.1476909,12952,15.95330739,60.31128405,23.73540856,22.53736,574.6902033,420000,62634.93004,317.6947078,1.405851168,94.29431748,1.250772082,2.277640519,0.97282273
E05000060,Underhill,Barnet,Outer,0.138395707,3.958318358,0.561334688,0,0,4.519653046,20.75577909,19.76217894,19.66221837,-0.546783664,-0.343055403,-1.051428899,30010.78393,54.15914389,205.2216452,16652,19.87767584,63.60856269,16.51376147,4.55053,3659.353965,389950,37579.91743,1520.04272,1.097239848,69.46913284,4.798222436,11.5421571,7.176315157
E05000531,Twickenham Riverside,Richmond upon Thames,Outer,0.121878213,9.282265548,0.040981933,3.432239269,0,12.75548675,16.58620946,14.98153306,15.88081317,0.045570027,-0.233589112,0.488530891,66368.51939,71.78240116,134.7942026,10561,17.84037559,69.01408451,13.14553991,1.75169,6029.034818,458725,62893.97106,2556.388402,0.922728209,88.27762522,3.238329704,5.056339362,0.918473629
E05000365,Turnham Green,Hounslow,Outer,0.085678959,9.714101946,4.570269755,0.416474974,0,14.70084668,16.52449122,15.76971279,15.57493003,-0.078411986,0.101830569,-0.115406141,71812.97905,73.37284137,104.5745732,11743,15.18987342,71.30801688,13.08016878,1.76953,6636.225438,634000,65825.94791,2367.860392,0.769796068,74.85310398,4.624031338,10.34658946,4.172698629
E05000211,Turkey Street,Enfield,Outer,0.176223803,4.448246264,0,0.70423949,0,5.152485754,20.75377042,16.76322593,19.92964458,-0.231639212,0.009779761,-0.754930784,13831.33593,63.25145828,144.7999443,14623,24.66216216,63.85135135,11.82432432,2.2615,6466.062348,250000,28539.15483,2339.155428,0.992867868,61.03398755,5.94953156,6.530807632,20.31046981
E05000435,Tulse Hill,Lambeth,Inner,0.275039954,13.80555892,0.465640772,1.489589587,0,15.76078928,16.56232509,15.26137569,16.18354096,-0.542762343,0.243825173,-0.518156054,60095.15589,81.54178232,65.62349896,16097,20.625,72.5,6.875,1.03195,15598.62396,417000,36877.8357,2890.643927,0.450468137,46.39373796,8.796670187,4.609554575,35.57184569
E05000415,Tudor,Kingston upon Thames,Outer,0.097983528,4.091238245,0,0.313540063,0,4.404778309,22.82918055,21.33090884,22.01954423,-0.204107231,-0.193074412,-0.063867906,6070.780751,54.01231196,99.28592012,9756,22.44897959,62.75510204,14.28571429,1.58255,6164.734132,550000,67012.76473,2794.856403,1.185473064,80.90405904,4.766297663,9.173841738,1.14801148
E05000471,Trinity,Merton,Outer,0.096677264,6.736885953,3.148610587,5.60646955,0.84534019,16.33730628,18.50497455,17.69184886,17.80706336,-0.78149665,-0.155011264,-0.863559873,65779.05886,81.82440775,155.7344887,9957,18.90547264,72.13930348,8.457711443,1.07601,9253.631472,497000,64973.00297,2992.537244,0.753216374,76.53911821,4.619865421,11.59987948,4.167922065
E05000339,Townfield,Hillingdon,Outer,0.142955976,5.449671989,0,0.417692402,0,5.867364391,19.06647341,19.09447628,17.93226975,-0.314045893,-0.354528746,-0.516831229,84994.74974,76.91823648,101.0796962,14624,23.63013699,66.43835616,9.931506849,3.49833,4180.280305,280000,29542.70038,1345.499138,1.010519536,35.82467177,3.678884026,39.83178337,13.32056893
E05000210,Town,Enfield,Outer,0.036826556,6.078657425,0,2.267843218,0,8.346500643,18.36406415,17.1716087,17.84329993,-0.800453125,-0.099487905,-0.223390181,42073.42309,75.51234822,132.9155938,15119,19.93464052,64.37908497,15.68627451,2.2314,6775.566909,350000,52526.99596,3165.725553,1.169730088,80.82545142,4.550565514,5.152457173,5.959388848
E05000264,Town,Hammersmith and Fulham,Inner,0.131576389,12.48448356,5.520981791,0,0,18.00546535,14.71289174,13.64300925,12.89980812,-0.632672789,-1.187212678,-0.979254511,59339.49138,90.04067876,96.24956007,11291,17.48878924,74.88789238,7.623318386,0.65129,17336.36322,690000,63015.72173,4425.064104,0.584465626,76.6628288,4.711717297,5.933929679,7.979806926
E05000059,Totteridge,Barnet,Outer,0.083267887,2.477324707,1.069662157,0.00331805,0,3.550304914,25.7153405,22.21804191,25.54222549,-0.58736616,-1.179768203,-0.486328478,33185.94279,60.28475225,142.1599244,16060,19.93670886,62.65822785,17.08860759,8.77446,1830.312065,627750,60591.05088,857.2607317,1.29377365,62.06102117,3.711083437,21.41967621,3.306351183
E05000281,Tottenham Hale,Haringey,Outer,0.35673749,8.801130078,1.411931008,5.809586451,0,16.02264754,18.2820393,16.60518959,18.14543483,-0.876237738,-1.367801192,-0.383539002,56962.69768,86.06421795,59.06891347,16256,22.15384615,69.84615385,8,1.91189,8502.581215,251500,24883.58657,1432.613801,0.508729569,39.45004921,6.194635827,10.94980315,30.25959646
E05000280,Tottenham Green,Haringey,Outer,0.226052093,14.04967372,4.584206863,7.352232449,0,25.98611303,16.14533815,15.38141322,15.70434989,-0.336453602,-0.144316503,-0.133557143,292134.5457,80.4462131,141.2361152,15301,20.26143791,71.56862745,8.169934641,1.35966,11253.54868,326500,26622.12629,1796.037245,0.412151899,44.98398797,6.855761061,10.46336841,27.48839945
E05000626,Tooting,Wandsworth,Inner,0.140671741,11.80482474,5.027961136,0.042296472,0,16.87508235,17.13662811,16.37726412,15.74182864,-0.715774482,-0.421586391,-0.649537646,89097.95825,77.23336614,142.6805068,16925,17.75147929,72.78106509,9.171597633,1.6002,10576.8029,440500,40815.67988,2287.214098,0.606965174,45.35302806,4.9394387,27.79320532,14.98966027
E05000414,Tolworth and Hook Rise,Kingston upon Thames,Outer,0.10461341,3.526603161,0,0.527930506,0,4.054533667,20.23222898,16.88602848,20.45969472,0.180679001,-0.341698348,-0.072529503,26360.06398,69.38998108,96.71620641,10301,19.90291262,66.50485437,13.59223301,2.59464,3970.107606,337195,42414.83133,1756.698424,1.221329046,69.449568,3.329773808,18.52247355,2.242500728
E05000381,Tollington,Islington,Inner,0.172527547,8.889102509,3.148852627,4.923615839,0,16.96157097,14.40955824,13.402366,13.77932199,-0.958150054,-1.039802098,-1.1838846,21006.68829,82.1442753,27.53645221,13666,17.94871795,74.35897436,8.058608059,0.84866,16103.03302,465000,45148.70651,2939.928829,0.411988111,62.53475779,6.571052246,7.902824528,16.87399385
E05000102,Tokyngton,Brent,Outer,0.220756454,5.859514288,2.917365737,1.549170354,0,10.32605038,18.67826738,17.61552731,18.01943907,-1.025455091,-1.024339296,-1.258023481,70620.91546,77.76822962,111.0346753,17015,18.26086957,71.30434783,10.43478261,2.75917,6166.709554,322500,34503.41086,1524.37146,0.864720395,21.01674993,3.655598002,41.39876579,18.5130767
E05000434,Thurlow Park,Lambeth,Inner,0.178686673,10.48720297,0,8.042629925,0,18.52983289,17.29326322,15.73835205,17.18691327,-0.320781775,0.09056236,-0.365102034,57110.23486,76.57232543,108.5856225,13731,21.89781022,68.61313869,9.489051095,1.51482,9064.4433,412747.5,50936.57566,2521.751759,0.651543578,63.26560338,8.134877285,5.855363775,20.19517879
E05000165,Thornton Heath,Croydon,Outer,0.183387281,6.243749693,0,3.160977039,0,9.404726732,15.48678706,15.21813275,14.96696391,-0.722709235,-0.747827118,-0.65633711,40881.08937,79.001983,93.48079469,16722,25.07462687,65.37313433,9.552238806,1.68107,9947.235987,250000,32521.46079,2873.764924,0.735200122,32.51405334,8.402105011,13.56297094,42.3932544
E05000433,Thornton,Lambeth,Inner,0.164838421,8.446538441,1.038644021,0.890968524,0,10.37615099,18.02660318,17.23914586,17.65252878,-0.278045702,-0.166035584,-0.415180821,22896.5513,76.52872703,37.84624156,13287,20.37735849,71.69811321,7.924528302,1.07759,12330.2926,511250,45989.14782,2875.861877,0.613420428,56.07736886,5.960713479,5.426356589,23.90306314
E05000568,The Wrythe,Sutton,Outer,0.081475827,4.929705894,0,1.437209969,0,6.366915863,21.62197511,19.8122249,21.19236156,-1.123145583,-1.195895209,-1.007212119,6124.871601,49.22542814,150.0816153,10428,19.52380952,66.19047619,13.80952381,1.48361,7028.80137,257500,37426.36718,3234.003545,1.147023667,80.9647104,3.557729191,6.885308784,5.178365938
E05000553,The Lane,Southwark,Inner,0.194532467,17.47613322,0,8.688373273,0,26.16450649,15.09651011,15.08108069,13.98067258,-0.552878041,-0.586995619,-0.333783463,325436.4751,85.08770736,109.2795453,15973,20.75471698,70.44025157,8.805031447,1.38888,11500.6336,407500,39668.49265,2285.294626,0.497024742,48.00601014,6.310649221,7.675452326,32.8304013
E05000228,Thamesmead Moorings,Greenwich,Inner,0.191385337,4.585382291,0,0.236944442,0,4.822326733,23.32247616,22.39110573,22.89289724,-0.651342202,-0.870008096,-0.686992551,66743.88348,75.91577907,71.97348848,20948,29.13580247,65.67901235,4.938271605,3.91894,5345.32297,190000,35685.62425,1292.696494,0.728187437,39.90834447,5.026732862,7.346763414,40.29978996
E05000084,Thamesmead East,Bexley,Outer,0.215826081,2.568968315,0,0.317002231,0,2.885970546,27.05376117,26.07794452,26.8330943,-0.652579512,-0.631717825,-0.571854502,35841.25845,71.51342451,38.6343227,12318,27.41935484,65.32258065,7.258064516,3.97648,3097.714562,190000,29981.70389,931.9800427,0.810763509,46.46046436,4.237700925,6.835525248,39.43822049
E05000625,Thamesfield,Wandsworth,Inner,0.089063526,10.59678189,1.924387108,3.231627419,0,15.75279642,16.46286738,14.18004219,15.95574056,-0.094707531,-0.609167269,0.144727376,86537.40608,92.58048632,121.3436987,15114,16.27906977,74.08637874,9.634551495,1.65961,9106.958864,700000,87795.6214,3165.804014,0.798723016,86.11221384,3.228794495,5.412200609,2.249569935
E05000039,Thames,Barking and Dagenham,Outer,0.184483042,2.556052659,0.050658404,0.215959539,0,2.822670601,22.61611652,20.72406435,22.3166449,-1.081090819,-0.890227293,-1.00544997,20022.98225,70.51117766,67.2289845,14904,31.52542373,62.71186441,5.762711864,6.68723,2228.725496,219000,30923.91505,426.3349698,0.720859671,32.47450349,3.428609769,10.30595813,24.36258722
E05000453,Telegraph Hill,Lewisham,Inner,0.140575586,11.26672781,0,9.074318509,0,20.34104632,18.52742972,17.6079416,17.85380111,-0.203947867,-0.319169266,-0.317196168,74625.84143,86.57261951,49.66934871,16941,18.99109792,73.88724036,7.121661721,1.54631,10955.75919,360000,38001.29905,2439.355627,0.550255288,49.00537158,7.667788206,7.437577475,29.03016351
E05000530,Teddington,Richmond upon Thames,Outer,0.101543462,2.799089865,0,1.348060724,0,4.147150589,20.10080831,18.8032613,19.08936868,-0.789094637,-0.934386884,-0.742154635,26245.17065,78.09559304,104.4811117,10507,19.43127962,66.3507109,14.69194313,4.26727,2462.22995,499950,59950.0832,1173.584048,1.08492201,89.57837632,2.998001332,4.006852574,0.808984487
E05000645,Tachbrook,Westminster,Inner,0.177067505,14.40968772,7.806215693,11.70190754,0,33.91781095,13.4831826,12.73169359,12.6284048,-1.221734401,-0.306938887,-1.245816436,16185.5384,66.68499672,184.2658131,8364,10.84337349,74.09638554,15.06024096,0.35388,23635.13055,715650,67625.72553,5552.729739,0.426432292,76.2314682,3.25203252,9.014825442,5.176948828
E05000364,Syon,Hounslow,Outer,0.127389693,6.940288406,0,1.641087763,0,8.581376169,18.80466531,17.57116671,18.13622986,-0.577056808,-0.635885854,-0.667427312,68430.5288,67.35683018,113.9733561,13980,19.85815603,70.56737589,9.574468085,2.72191,5136.099283,365000,42798.44802,1830.699766,0.860621762,63.78397711,5.343347639,16.7453505,7.303290415
E05000452,Sydenham,Lewisham,Inner,0.206245471,7.61418239,0,5.214345865,0,12.82852826,18.23897322,16.83693362,17.6405165,-0.97174842,-0.982882148,-0.852635702,32045.18219,74.04363077,90.79558552,15935,20.44025157,67.9245283,11.63522013,1.74372,9138.508476,350000,39882.41144,2639.18519,0.677462093,57.02541575,8.245999372,6.965798557,23.8970819
E05000144,Swiss Cottage,Camden,Inner,0.125627585,10.24922357,9.445947542,3.094886645,0,22.79005776,14.92434569,14.59755129,14.31898579,0.426758219,0.428535665,0.287625662,76603.30258,73.86140416,105.21498,13073,16.41221374,71.3740458,11.83206107,1.25671,10402.55906,740500,68186.0444,2913.957874,0.624914676,66.6947143,4.184196435,18.26665647,4.99502792
E05000567,Sutton West,Sutton,Outer,0.074616932,6.653489259,0,5.073119125,0,11.72660838,22.68031774,20.72235979,22.14632933,-0.46238881,-0.960258767,-0.327495945,11516.47345,64.95735684,129.4069502,10833,17.88990826,67.43119266,14.22018349,1.78215,6078.612911,270000,47552.6192,2827.483657,1.076709402,74.91922828,3.738576572,13.78196252,3.350872335
E05000566,Sutton South,Sutton,Outer,0.067471557,5.363835015,0,5.935910808,0,11.29974582,18.27500367,17.32651848,18.22138335,0.136862805,0.040086854,0.390366361,3761.598865,63.67487716,38.5969454,9891,16.08040201,66.33165829,17.5879397,1.27159,7778.450601,250000,43826.31228,3394.962213,0.888088871,73.33939945,3.801435649,13.07249014,4.165402892
E05000565,Sutton North,Sutton,Outer,0.04975941,7.276515056,0,1.693162881,0,8.969677937,18.72630108,17.48236538,18.11736471,-0.626295703,-0.796927093,-0.611024539,23978.72799,63.61342718,90.67701456,10547,20.18779343,62.44131455,17.37089202,1.87372,5628.909335,300500,39109.56525,2535.597635,1.140970221,76.65686925,3.887361335,11.91808097,4.674314971
E05000564,Sutton Central,Sutton,Outer,0.107384137,13.68334607,0,5.396974462,0,19.08032053,17.30866593,16.63019988,16.38844924,-0.706977379,-0.926639134,-0.93132644,145232.3924,83.37335931,170.8131992,11344,20.1754386,68.85964912,11.40350877,1.31048,8656.370185,240000,35747.04805,3227.06184,0.812800308,73.58956276,3.94922426,11.94464034,5.870944993
E05000552,Surrey Docks,Southwark,Inner,0.111682792,5.364691752,0.823366734,2.371342011,0,8.559400497,19.5927493,19.05890595,19.19717584,-1.413110547,-1.468542797,-1.291786228,29061.09313,92.6493003,36.01322299,14499,12.4567474,81.31487889,5.882352941,1.45049,9995.932409,415000,62994.65273,2659.790829,0.637896825,64.02510518,4.455479688,13.62852611,8.366094213
E05000413,Surbiton Hill,Kingston upon Thames,Outer,0.16496536,6.633012792,0,1.966158625,0,8.599171417,21.91451255,20.01628677,21.05493816,-0.680583126,-1.300011179,-0.654368874,15908.62649,70.38006059,42.40246594,10791,17.12962963,68.98148148,13.42592593,1.66482,6481.781814,396770,55727.86266,2810.51405,1.016510971,78.5284033,3.61412288,10.65702901,2.418682235
E05000101,Sudbury,Brent,Outer,0.162538521,6.325273227,2.368356536,1.129863828,0,9.823493591,20.78687792,19.480876,21.58322793,-0.011058512,-0.235159855,0.848024837,47178.69561,82.39511212,63.55995962,15122,21.05263158,68.09210526,10.85526316,2.1248,7116.90512,249950,34927.02403,1996.423193,0.875903366,22.45734691,3.716439624,55.01256448,13.7680201
E05000279,Stroud Green,Haringey,Outer,0.114898086,7.11477169,3.29214949,7.0085392,0,17.41546038,18.1681631,17.59337682,17.77406866,-0.663064544,-0.844999855,-0.901991359,6183.040532,83.6270696,29.8130139,12049,15.83333333,76.66666667,7.5,1.09374,11016.32929,477500,54794.75978,2685.281694,0.564048396,72.3462528,5.909204083,5.137355797,11.04655988
E05000432,Streatham Wells,Lambeth,Inner,0.191480845,10.78158244,0,2.973207991,0,13.75479043,16.56784527,16.92841588,16.31200401,-0.643206593,-0.507185928,-0.682917324,83470.37264,87.5197389,102.5770381,15117,19.20529801,72.18543046,8.278145695,1.44978,10427.09928,345875,40863.7094,2683.855482,0.620475203,56.06932592,7.845471985,8.467288483,23.90024476
E05000431,Streatham South,Lambeth,Inner,0.142963729,7.030147412,0,5.113587285,0,12.1437347,16.83653773,15.32751557,17.05571463,-0.887648567,-1.239558247,-0.766953793,33514.3067,84.59104412,51.36463096,14581,20.27491409,68.72852234,11.34020619,1.69809,8586.706241,375000,39990.80477,2417.421927,0.76728972,46.69089912,7.235443385,15.93169193,26.52081476
E05000430,Streatham Hill,Lambeth,Inner,0.226020223,16.09205184,0,4.106117205,0,20.19816904,17.12539266,16.37847211,16.80476717,-0.212957056,-0.196908184,-0.054140051,176139.6492,82.45678422,57.31648867,14734,18.36734694,73.46938776,8.163265306,1.27063,11595.82254,359000,45327.78974,2845.832382,0.592786885,60.13302565,7.581104927,5.673951405,20.95832768
E05000492,Stratford and New Town,Newham,Outer,0.249498406,9.121782862,10.19535681,9.184643722,0,28.50178339,16.84035244,16.79697092,16.14435874,-0.508780727,-0.698740145,-0.59394529,326393.918,94.70623872,291.7818962,22393,14.0625,80.58035714,5.133928571,4.18979,5344.659279,280000,40459.60086,743.9513675,0.424833038,32.33599786,4.39423034,22.48470504,16.92046622
E05000563,Stonecot,Sutton,Outer,0.088612342,4.472637537,0,0.305809763,0,4.778447299,18.42736238,16.638257,18.14279689,-0.299826065,-0.426101977,-0.36494473,9952.644714,68.89586722,53.32468975,10950,19.54545455,65,15.45454545,1.98358,5520.321842,347500,40343.66425,2825.19485,1.42740703,77.34246575,2.639269406,13.55251142,3.260273973
E05000100,Stonebridge,Brent,Outer,0.222161267,6.222995351,1.540568568,0.727124853,0,8.490688772,18.58788049,17.71485213,18.01746779,-0.578520439,-0.879625281,-0.554834786,66352.70259,72.18259761,88.21375426,17249,26.80115274,64.26512968,8.933717579,4.05063,4258.349936,249950,25172.55853,896.8975196,0.615449771,23.03321932,6.20325816,16.62705084,46.22296945
E05009385,Stoke Newington,Hackney,Inner,0.253374509,14.14370646,0,3.643855769,0,17.78756223,16.02458144,16.469721,15.06128207,-0.638275222,-0.414154897,-0.671131068,61998.56163,85.11133479,67.48766116,14200,19.25225461,73.41869835,7.329047037,0.96182,14763.6772,499975,54953.25505,2649.137619,0.445851625,60.77241491,6.218357244,9.546158651,16.28845383
E05000429,Stockwell,Lambeth,Inner,0.257134649,12.25435873,9.881217176,0.730026479,0,22.86560239,13.94159423,13.15019016,13.41312726,-1.342634782,-1.045325572,-1.512741635,41320.95805,84.94896458,99.40438245,15109,18.21192053,74.50331126,6.953642384,0.86678,17431.18208,391375,36292.05976,3006.529915,0.405476894,54.46422662,7.055397445,5.440465947,27.87742405
E05009334,Stepney Green,Tower Hamlets,Inner,0.191344943,8.772739834,7.769583397,6.575958271,0,23.1182815,17.285838,17.08419874,16.82194746,-1.106850537,-1.034197531,-0.846433003,9645.22472,62.98050982,97.64380332,13000,22.33870811,69.67258518,7.988706715,0.64822,20054.91963,361000,31205.71984,2814.940802,0.403739095,34.71485012,3.405273896,48.94235207,5.444966189
E05000303,Stanmore Park,Harrow,Outer,0.10699632,2.614414122,0.12649756,0,0,2.740911682,22.3140663,20.24756931,21.22579718,-0.564103051,-0.114323851,-0.553027142,16228.31037,58.40765024,120.204683,11416,17.46724891,60.26200873,22.70742358,4.45929,2560.048797,555000,46280.83762,1322.856329,1.354846119,55.81639804,3.486334968,28.54765242,7.121583742
E05009405,Stanley,Kensington and Chelsea,Inner,0.185939611,17.8512208,7.173448846,0.181559034,0,25.20622868,12.35337944,11.73711734,10.70032815,-0.187481236,-0.261183514,-0.051235815,69646.71417,70.79755985,100.4587867,10200,14.77437416,71.08729967,14.13832617,0.72424,14083.72915,1160000,103494.9503,4821.370692,0.683521855,80.11896351,4.264328808,7.8865206,2.804040645
E05009384,Stamford Hill West,Hackney,Inner,0.124842348,9.105672317,0.43695555,3.174605522,0,12.71723339,17.37902951,16.22728759,16.60808888,-1.352688609,-1.154847635,-1.480854529,16873.36191,69.83398662,38.42528512,9600,27.62993753,63.91878309,8.451279381,0.66974,14333.92063,400000,32917.92951,2349.770624,0.454893509,65.48837737,4.720306709,6.377883021,13.10829082
E05000380,St. Peter's,Islington,Inner,0.176060876,15.02807282,2.826259851,3.699891898,0,21.55422457,12.3197747,11.11044124,11.620038,-0.404579583,-0.683013367,-0.528486575,95728.53022,75.22184045,151.0336737,12551,14.74103586,75.69721116,9.561752988,0.81053,15484.92961,667500,59190.33126,3080.700283,0.449424046,70.12190264,5.019520357,7.616922954,8.517249622
E05009331,St. Peter's,Tower Hamlets,Inner,0.168692014,13.47431978,10.60512292,6.409477741,0,30.48892044,15.24213912,14.79803294,13.91258611,-0.262719562,-0.209967003,-0.322434276,58893.05027,82.52244153,72.25790147,18500,19.92134809,73.49612938,6.582522527,1.08391,17067.83774,365500,50488.97617,2221.875154,0.352406644,44.11480076,4.105593043,38.65196839,6.433132804
E05000143,St. Pancras and Somers Town,Camden,Inner,0.23700104,14.18727718,18.30494285,13.88994237,0,46.3821624,12.62969145,11.74492069,11.25210784,-1.022232007,-0.714626967,-1.022340171,128601.9639,75.8973976,84.85061151,15115,18.54304636,72.84768212,8.940397351,1.39889,10804.99539,465000,29666.27368,1263.859203,0.316392269,46.60932848,5.226596097,22.51405888,13.07972213
E05000082,St. Michael's,Bexley,Outer,0.128771164,3.989905503,0,0.413181955,0,4.403087459,24.21818522,22.2382745,24.06803049,-0.368128875,-0.434726057,-0.26701996,3016.13267,61.48117274,62.49091069,11229,21.23893805,64.15929204,15.04424779,1.44814,7754.08455,280000,42414.35605,3735.136106,1.354281422,82.05539229,1.834535578,9.056906225,5.165197257
E05000622,St. Mary's Park,Wandsworth,Inner,0.170010997,9.668906959,0,3.794865877,0,13.46377284,14.70160441,12.7243526,13.8890849,-0.283739601,0.023508514,-0.526937184,59365.40312,73.17392573,79.58268775,16991,14.49704142,74.85207101,10.35502959,1.08286,15690.8557,530000,54634.67528,4659.882164,0.651517108,69.9723383,5.096815961,6.997822377,12.39479725
E05000081,St. Mary's,Bexley,Outer,0.11258334,3.380459187,0,1.890199725,0,5.270658912,24.62355732,22.1161202,24.42291783,-0.840803895,-0.969562202,-0.841021411,13100.44379,46.58007443,154.7415537,10560,17.84037559,60.09389671,22.0657277,4.42853,2384.538436,315000,57782.78686,1326.625314,1.369463869,91.05113636,1.742424242,4.886363636,1.164772727
E05000379,St. Mary's,Islington,Inner,0.149750343,15.64176968,5.692168595,10.84681789,0,32.18075616,13.48696405,13.06878548,12.56807564,0.011779756,-0.008811329,-0.012939891,172971.1362,77.68052648,90.592206,12072,13.58024691,76.54320988,9.87654321,0.86831,13902.86879,650000,62592.04549,2644.216927,0.415716096,71.47945659,5.889662028,7.024519549,8.648111332
E05000412,St. Mark's,Kingston upon Thames,Outer,0.091355541,6.573759138,0,5.011278072,0,11.58503721,17.37363903,16.73369598,17.20305407,-1.047619004,-1.28229706,-0.439647079,74866.28744,66.2422556,124.407709,10830,11.46788991,80.27522936,8.256880734,1.37578,7871.898123,395350,54538.01605,2757.708355,0.86031746,76.21421976,4.182825485,11.20960295,3.213296399
E05000527,St. Margarets and North Twickenham,Richmond upon Thames,Outer,0.022426503,4.148943476,0,4.109423512,0,8.258366988,18.08261618,14.94015988,18.3759324,0.196447953,-0.016032433,0.17939544,9240.105196,53.62361959,160.4769433,11519,22.51082251,68.3982684,9.523809524,1.96737,5855.024728,600000,67393.44779,2578.569359,1.103065884,85.04210435,3.63746853,5.981421998,0.91153746
E05000428,St. Leonard's,Lambeth,Inner,0.202344653,16.19148685,0,6.477968572,0,22.66945543,13.79987852,13.38859525,13.28950331,-0.149516879,0.021760381,-0.082617255,205165.4198,86.71256845,82.78315257,14921,17.44966443,74.83221477,7.718120805,1.44773,10306.4798,340000,44955.62997,2687.655847,0.628797673,59.53354333,7.211312915,10.19368675,18.70518062
